Ссылка,Изображение,Название,Старая цена,Новая цена,Автор
https://www.chitai-gorod.ru/product/vselennaya-dc-rebirth-titany-sdelano-na-manhettene-10-bessilnye-krasnyy-kolpak-i-izgoi-temnaya-troica-5-6-pod-maskoy-temnye-vremena-2724669,https://content.img-gorod.ru/pim/products/images/3f/5c/018f5d02-82b9-7070-b0ba-3f80a3b73f5c.jpg,Вселенная DC. Rebirth. Титаны. Сделано на Манхэттене #10: Бессильные. Красный Колпак и Изгои. Темная троица #5-6: Под Маской: Темные времена,,,"Дэн Абнетт, Скотт Лобделл"

https://www.chitai-gorod.ru/product/osada-2767738,https://content.img-gorod.ru/pim/products/images/80/c5/018ee316-bed6-7301-a181-ff48767f80c5.jpg,Осада,,,Брайан Бендис

https://www.chitai-gorod.ru/product/yunye-titany-reyven-2761734,https://content.img-gorod.ru/pim/products/images/90/ce/018ee2e8-8590-788e-9d8f-89e07e3490ce.jpg,Юные Титаны: Рэйвен,,,Ками Гарсия

https://www.chitai-gorod.ru/product/hodyachie-mertvecy-tom-28-vernaya-smert-2676681,https://content.img-gorod.ru/pim/products/images/c2/48/018ee04c-b6ca-77d2-98e1-1339af7ec248.jpg,Ходячие мертвецы. Том 28. Верная смерть,,,Роберт Киркман

https://www.chitai-gorod.ru/product/bolshoy-i-myagkiy-komochek-schastya-moya-sereznaya-vzroslaya-zhizn-v-komiksah-sary-andersen-vremya-mazni-sarahs-scribbles-2600118,https://content.img-gorod.ru/pim/products/images/2e/78/018ede3d-ec2f-7a7e-90a9-249d3add2e78.jpg,Большой и мягкий комочек счастья. Моя серьезная взрослая жизнь в комиксах Сары Андерсен (Время мазни Sarahs Scribbles),,,Сара Андерсен

https://www.chitai-gorod.ru/product/hellboy-kniga-pervaya-semya-razrusheniya-2474147,https://content.img-gorod.ru/pim/products/images/be/3b/018edab0-f18c-7476-9121-b129f98abe3b.jpg,Хеллбой. (Книга первая. Семя разрушения),,,Майк Миньола

https://www.chitai-gorod.ru/product/rik-i-morti-predstavlyayut-mister-misiks-2797012,https://content.img-gorod.ru/pim/products/images/10/38/01909ff7-f34b-725f-acfc-22f516e31038.jpg,Рик и Морти представляют: Мистер Мисикс,,,Джеймс Асмус

https://www.chitai-gorod.ru/product/belyy-pesok-kniga-2-sbroshennye-maski-2972735,https://content.img-gorod.ru/pim/products/images/d8/a1/018f5cf9-1ed5-7292-beb3-f0d36768d8a1.jpg,Белый песок. Книга 2. Сброшенные маски,,,Брендон Сандерсон

https://www.chitai-gorod.ru/product/marvel-chto-esli-vse-supergeroi-2797007,https://content.img-gorod.ru/pim/products/images/6c/84/018f5e9a-72c9-7e85-9681-66e20b856c84.jpg,"MARVEL: Что, если?.. Все супергерои",,,Фред Хембек

https://www.chitai-gorod.ru/product/smog-tom-2-2832308,https://content.img-gorod.ru/pim/products/images/cf/ef/018ee4d4-a57e-7973-83d4-7aca3b05cfef.jpg,Смог. Том 2,,,Кэтрин Рэй

https://www.chitai-gorod.ru/product/vse-eshche-shuchu-tvorchestvo-komiksy-i-razmyshleniya-kassandry-kalin-2844026,https://content.img-gorod.ru/pim/products/images/a8/d3/018fa216-ed14-79b8-8265-1c223b0ea8d3.jpg,"Все еще шучу. Творчество, комиксы и размышления Кассандры Калин",,,Кассандра Калин

https://www.chitai-gorod.ru/product/futurama-trilogiya-poveliteley-vremeni-2880882,https://content.img-gorod.ru/pim/products/images/f6/3f/0190e82e-36ab-77f3-b170-20e537dff63f.jpg,Футурама. Трилогия повелителей времени,,,Мэтт Грейнинг

https://www.chitai-gorod.ru/product/hellboy-tom-9-dikaya-ohota-2879560,https://content.img-gorod.ru/pim/products/images/45/68/018ee6d4-a85f-7117-a2f2-9d8640114568.jpg,Хеллбой. Том 9. Дикая охота,,,Майк Миньола

https://www.chitai-gorod.ru/product/mstiteli-pervoe-poyavlenie-vizhna-2831671,https://content.img-gorod.ru/pim/products/images/b5/4f/018ee4cf-3ffc-7847-96bf-30a3c201b54f.jpg,Мстители. Первое появление Вижна,,,Рой Томас

https://www.chitai-gorod.ru/product/world-of-warcraft-shaman-2831397,https://content.img-gorod.ru/pim/products/images/31/74/018ee4cd-2fa9-7f78-a1ac-06a632aa3174.jpg,World of Warcraft. Шаман,,,Пол Бенджамин

https://www.chitai-gorod.ru/product/chernaya-pantera-protiv-dedpula-2783707,https://content.img-gorod.ru/pim/products/images/22/88/018ee386-d8e8-7064-8834-469d9e9f2288.jpg,Черная Пантера против Дэдпула,,,Дэниел Кибблсмит

https://www.chitai-gorod.ru/product/novye-mstiteli-grazhdanskaya-voyna-2817873,https://content.img-gorod.ru/pim/products/images/90/47/018ee463-f78b-756e-b808-de88e3179047.jpg,Новые Мстители. Гражданская война,,,Брайан Бендис

https://www.chitai-gorod.ru/product/flesh-god-pervyy-2823712,https://content.img-gorod.ru/pim/products/images/83/a7/018f5ceb-5aed-7a8b-9a19-657d6e4283a7.jpg,Флэш. Год первый,,,Джошуа Уильямсон

https://www.chitai-gorod.ru/product/betmen-detective-comics-i-hryukotali-zelyuki-2749793,https://content.img-gorod.ru/pim/products/images/b5/6c/018f5d02-edd4-7b36-9056-97e455f1b56c.jpg,Бэтмен. Detective Comics. И хрюкотали зелюки,,,"Рик Берчетт, Брайан Вон"

https://www.chitai-gorod.ru/product/betmen-detective-comics-vopros-doveriya-2750671,https://content.img-gorod.ru/pim/products/images/84/9c/018f5ce6-6f04-750a-921e-42fb9ac9849c.jpg,Бэтмен. Detective Comics. Вопрос доверия,,,"Пол Дини, Дон Крамер, Уэйн Фаучер"

https://www.chitai-gorod.ru/product/leonardo-da-vinchi-vozrozhdenie-mira-biograficheskiy-roman-2760712,https://content.img-gorod.ru/pim/products/images/54/da/018f5e15-237c-7c84-a594-f44b148754da.jpg,Леонардо да Винчи. Возрождение мира. БиоГрафический роман,,,"Ариэль Виттори, Марван Каиль"

https://www.chitai-gorod.ru/product/gears-of-war-stanovlenie-raama-2713845,https://content.img-gorod.ru/pim/products/images/e4/f7/018fa1b2-5ba1-7724-bf14-ecab632fe4f7.jpg,Gears of War. Становление РААМа,,,Кёртис Виб

https://www.chitai-gorod.ru/product/graficheskaya-adaptaciya-2749532,https://content.img-gorod.ru/pim/products/images/fc/14/018f85d6-cd5c-79d3-ab9d-aba3eb3bfc14.jpg,Графическая адаптация,,,

https://www.chitai-gorod.ru/product/uletnaya-shtuchka-2674508,https://content.img-gorod.ru/pim/products/images/6d/3f/018ee040-9680-75a8-91e0-ca2c12306d3f.jpg,Улетная штучка,,,Агустина Герреро

https://www.chitai-gorod.ru/product/poteryannaya-2636601,https://content.img-gorod.ru/pim/products/images/9a/28/018edf4d-62f8-7bb0-a29f-ddc8a4d39a28.jpg,Потерянная,,,Брайан О'Мэлли

https://www.chitai-gorod.ru/product/dressirovshchik-kotikov-rukovodstvo-po-vyzhivaniyu-v-bezumnom-sovremennom-mire-vremya-mazni-sarahs-scri-2642958,https://content.img-gorod.ru/pim/products/images/06/bb/018edf79-ba02-7dc8-ade1-3922da9e06bb.jpg,Дрессировщик котиков. Руководство по выживанию в безумном современном мире (Время мазни Sarahs Scri,,,Сара Андерсен

https://www.chitai-gorod.ru/product/flesh-kniga-7-dikiy-mir-2642143,https://content.img-gorod.ru/pim/products/images/2e/11/018f5d0f-ede1-7ea1-9f4e-cb6f90092e11.jpg,Флэш. Книга 7. Дикий мир,,,"Роберт Вендитти, Ван Дженсен"

https://www.chitai-gorod.ru/product/harli-kvinn-kniga-2-polnaya-otklyuchka-2560443,https://content.img-gorod.ru/pim/products/images/25/ca/018f5d0d-d992-704a-a75d-bcb7413125ca.jpg,Харли Квинн. Книга 2. Полная отключка,,,"Аманда Коннер, Джимми Пальмиотти"

https://www.chitai-gorod.ru/product/malefic-time-kniga-1-apokalipsis-graficheskiy-roman-2447574,https://content.img-gorod.ru/pim/products/images/d1/cf/018f5d00-3c99-7c86-91b4-937d456cd1cf.jpg,Malefic Time. Книга 1. Апокалипсис: Графический роман,,,Луис Ройо

https://www.chitai-gorod.ru/product/ekslibrium-zhizn-vtoraya-tom-8-posle-dozhdichka-2984259,https://content.img-gorod.ru/pim/products/images/59/d4/018eeb7f-87c6-78e3-9396-9ee6401959d4.jpg,Экслибриум. Жизнь вторая. Том 8. После дождичка,,,"Наталия Девова, Джамиля Зульпикарова"

https://www.chitai-gorod.ru/product/rik-i-morti-predstavlyayut-krombopulos-maykl-2768563,https://content.img-gorod.ru/pim/products/images/3b/53/019101d2-52e3-7c70-9e27-7ebc28183b53.jpg,Рик и Морти представляют: Кромбопулос Майкл,,,Дэниел Ортберг

https://www.chitai-gorod.ru/product/legendy-bubble-kaligari-durman-2955329,https://content.img-gorod.ru/pim/products/images/64/5d/018ee979-06af-79e1-afc4-beb21182645d.jpg,Легенды BUBBLE. Калигари. Дурман,,,Наталия Воронцова

https://www.chitai-gorod.ru/product/potryasayushchie-lyudi-iks-polnoe-sobranie-tom-2-2902245,https://content.img-gorod.ru/pim/products/images/4a/4e/018ee7a4-a0c2-7b49-9b38-b1e98c1f4a4e.jpg,Потрясающие Люди Икс. Полное собрание. Том 2,,,Джосс Уидон

https://www.chitai-gorod.ru/product/mayor-igor-grom-1-feyk-2855821,https://content.img-gorod.ru/pim/products/images/18/ea/018ee5a8-66ec-7095-a192-71d1461918ea.jpg,Майор Игорь Гром №1. Фейк,,,"Алексей Волков, Евгений Еронин"

https://www.chitai-gorod.ru/product/betmen-chelovek-kotoryy-smeetsya-2581321,https://content.img-gorod.ru/pim/products/images/cf/00/018f5cef-b128-76ff-9541-f52c07edcf00.jpg,"Бэтмен. Человек, который смеется",,,Эд Брубейкер

https://www.chitai-gorod.ru/product/world-of-warcraft-istorii-2852458,https://content.img-gorod.ru/pim/products/images/47/d9/01909acf-fb4d-747e-a706-28eead1247d9.jpg,World of Warcraft. Истории,,,Рафаэль Ахад

https://www.chitai-gorod.ru/product/zvezdnye-voyny-tom-7-pepel-dzhedy-2792832,https://content.img-gorod.ru/pim/products/images/e5/22/018ee3c1-48cc-7d05-b887-37588e1ce522.jpg,Звездные войны. Том 7. Пепел Джеды,,,Кирон Гиллен

https://www.chitai-gorod.ru/product/loki-agent-asgarda-tom-3-poslednie-dni-2781824,https://content.img-gorod.ru/pim/products/images/dc/c8/018ee37a-edc7-777e-8bd4-a1b33f32dcc8.jpg,Локи: Агент Асгарда. Том 3. Последние дни,,,Эл Юинг

https://www.chitai-gorod.ru/product/problema-syuzen-i-drugie-istorii-2775831,https://content.img-gorod.ru/pim/products/images/b4/8a/018faee1-ff7f-730d-849d-ee807fa2b48a.jpg,Проблема Сьюзен и другие истории,,,Нил Гейман

https://www.chitai-gorod.ru/product/world-of-warcraft-kniga-3-2785933,https://content.img-gorod.ru/pim/products/images/4a/97/018faeef-7215-7769-b541-f343b7204a97.jpg,World of Warcraft: Книга 3,,,Уолтер Симонсон

https://www.chitai-gorod.ru/product/venom-protiv-karnazha-2675479,https://content.img-gorod.ru/pim/products/images/80/3f/018ee045-18c7-70ca-bae7-687eec91803f.jpg,Веном против Карнажа,,,Питер Миллиган

https://www.chitai-gorod.ru/product/bloodborne-voronya-pesn-2764762,https://content.img-gorod.ru/pim/products/images/71/1a/0190e82c-eca8-7a50-bf52-6823c205711a.jpg,Bloodborne. Воронья песнь,,,Алеш Кот

https://www.chitai-gorod.ru/product/hodyachie-mertvecy-tom-24-zhizn-i-smert-2650652,https://content.img-gorod.ru/pim/products/images/7b/f3/018edfaa-d423-7fa4-8492-982d64cd7bf3.jpg,Ходячие Мертвецы. Том 24. Жизнь и смерть,,,Роберт Киркман

https://www.chitai-gorod.ru/product/garfild-i-grumpy-cat-serdityy-krossover-2675748,https://content.img-gorod.ru/pim/products/images/a6/58/0190e819-b2a2-7324-b333-2f773e72a658.jpg,Гарфилд и Grumpy cat. Сердитый кроссовер,,,Марк Эваньер

https://www.chitai-gorod.ru/product/zelenyy-fonar-nichego-ne-boysya-korpus-zelenyh-fonarey-perezaryadka-graficheskiy-roman-2661896,https://content.img-gorod.ru/pim/products/images/17/4c/018f5cb1-88b0-7567-940a-9679f95f174c.jpg,Зеленый Фонарь. Ничего не бойся/ Корпус Зеленых Фонарей. Перезарядка: графический роман,,,"Джефф Джонс, Итан ван Скайвер"

https://www.chitai-gorod.ru/product/mir-igry-overwatch-2652154,https://content.img-gorod.ru/pim/products/images/b6/2f/018edfb4-7120-761c-bc05-45f8714ab62f.jpg,Мир игры Overwatch,,,Мэтт Бернс

https://www.chitai-gorod.ru/product/hodyachie-mertvecy-tom-16-bolshoy-mir-2619556,https://content.img-gorod.ru/pim/products/images/1e/cd/018edec6-adda-7f21-961d-f6a498da1ecd.jpg,Ходячие мертвецы. Том 16. Большой мир,,,Роберт Киркман

https://www.chitai-gorod.ru/product/udivitelnyy-chelovek-pauk-pauchi-miry-gran-2978879,https://content.img-gorod.ru/pim/products/images/31/11/018f6158-66ce-7ffe-92a3-5dff82e53111.jpg,Удивительный Человек-Паук. Паучьи миры. Грань,,,Джерард Уэй

https://www.chitai-gorod.ru/product/rik-i-morti-predstavlyayut-vindikatory-2768562,https://content.img-gorod.ru/pim/products/images/c1/1b/019101d3-e9c5-7c0d-9ccc-b8579f68c11b.jpg,Рик и Морти представляют: Виндикаторы,,,Дж. Торрес

https://www.chitai-gorod.ru/product/betmen-legendy-temnyy-rycar-obrazy-2797461,https://content.img-gorod.ru/pim/products/images/d0/d5/018f5d06-0fee-7749-8312-024a6860d0d5.jpg,Бэтмен. Легенды. Темный Рыцарь. Образы,,,Деннис О’Нил

https://www.chitai-gorod.ru/product/novelly-kniga-tretya-2904294,https://content.img-gorod.ru/pim/products/images/fb/4d/018ee7b6-f333-75b4-8502-16192baffb4d.jpg,Новеллы. Книга третья,,,Серджо Топпи

https://www.chitai-gorod.ru/product/rosomaha-v-adu-omnibus-2933363,https://content.img-gorod.ru/pim/products/images/3a/a2/019101db-dfab-787b-a032-103eefba3aa2.jpg,Росомаха в Аду. Омнибус,,,Джейсон Аарон

https://www.chitai-gorod.ru/product/komiks-konan-varvar-proklyate-zolotogo-cherepa-2880375,https://content.img-gorod.ru/pim/products/images/b6/bc/018ee6dd-95d1-762e-8fa6-38fe1a09b6bc.jpg,Комикс Конан-варвар. Проклятье Золотого черепа,,,"Нил Адамс, Рой Томас"

https://www.chitai-gorod.ru/product/komiks-lyudi-iks-dni-demona-vypusk-1-2880377,https://content.img-gorod.ru/pim/products/images/11/fa/018ee6dd-9cc5-719a-882f-50c812eb11fa.jpg,Комикс Люди Икс. Дни Демона. Выпуск 1,,,Пич Момоко

https://www.chitai-gorod.ru/product/komiks-korol-konan-giperboreyskaya-koldunya-2885136,https://content.img-gorod.ru/pim/products/images/fc/9a/018ee716-0a39-7bf5-a392-fb4aa9f6fc9a.jpg,Комикс Король Конан. Гиперборейская колдунья,,,"Джон Бушема, Рой Томас"

https://www.chitai-gorod.ru/product/betmen-gotem-nuar-2742260,https://content.img-gorod.ru/pim/products/images/96/40/018f5cef-afad-7f88-8f9e-4444d33c9640.jpg,Бэтмен. Готэм Нуар,,,Эд Брубейкер

https://www.chitai-gorod.ru/product/betmen-detective-comics-1027-2865255,https://content.img-gorod.ru/pim/products/images/de/f1/018f5cfc-6982-780f-818f-5c6be618def1.jpg,Бэтмен. Detective Comics #1027,,,Скотт Снайдер

https://www.chitai-gorod.ru/product/doktor-dum-tom-2-bedford-folls-2858867,https://content.img-gorod.ru/pim/products/images/e2/4c/018ee5c9-63a0-7d01-a2fa-d5b30ccde24c.jpg,Доктор Дум. Том 2. Бедфорд Фоллс,,,Кристофер Кантуэлл

https://www.chitai-gorod.ru/product/1984-2860827,https://content.img-gorod.ru/pim/products/images/09/9b/018ee5df-b7f2-7ca1-9f35-05458889099b.jpg,1984,,,Джордж Оруэлл

https://www.chitai-gorod.ru/product/rik-i-morti-predstavlyayut-2794251,https://content.img-gorod.ru/pim/products/images/7f/95/0190810e-35f7-724c-8157-c95485467f95.jpg,Рик и Морти представляют,,,Сиджей Кэннон
